RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-60273,2021-03-20,2021-03-01,19.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,USA,1643,1,88.87,2,1388,4258.08,146.56,4.6
RES-60274,2021-03-20,2021-01-10,69.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board + EXC,USA,1643,1,88.87,2,1388,4241.88,145.66,4.6
RES-60275,2021-03-20,2020-12-04,106.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,USA,1643,1,88.87,1,1388,2947.95,147.55,4.5
RES-60276,2021-03-20,2020-11-27,113.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,UNKNOWN,1643,2,88.87,4,1388,9146.52,164.07,4.8
RES-60277,2021-03-20,2020-12-22,88.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,SPAIN,1643,1,88.87,2,1388,4313.16,149.62,4.1
RES-60278,2021-03-20,2021-02-09,39.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,GERMANY,1643,1,88.87,1,1388,2939.94,146.66,4.4
RES-60279,2021-03-20,2021-01-28,51.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,UK,1643,1,88.87,2,1388,4245.66,145.87,4.6
RES-60280,2021-03-20,2020-11-26,114.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,ITALY,1643,1,88.87,2,1388,4123.26,139.07,4.7
RES-60281,2021-03-20,2020-10-15,156.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,GERMANY,1643,1,88.87,2,1388,4452.84,157.38,4.3
RES-60282,2021-03-20,2021-01-11,68.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Direct,All Inclusive + EXC,UK,1643,1,88.87,1,1388,2889.99,141.11,4.5
RES-60283,2021-03-20,2020-12-26,84.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board + EXC,CANADA,1643,1,88.87,1,1388,2898.45,142.05,4.6
RES-60284,2021-03-20,2020-11-20,120.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,USA,1643,1,88.87,2,1388,4059.72,135.54,4.4
RES-60285,2021-03-20,2021-03-07,13.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board + EXC,USA,1643,1,88.87,1,1388,2979.72,151.08,4.6
RES-60286,2021-03-20,2021-01-29,50.0,5,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,USA,1250,1,88.56,2,1458,3177.9,227.79,4.5
RES-60287,2021-03-20,2021-01-31,48.0,5,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board + EXC,GERMANY,1250,2,88.56,4,1458,6055.4,212.77,4.9
RES-60288,2021-03-20,2020-11-09,131.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board,FRANCE,1250,1,88.56,2,1458,2916.0,201.6,5.0
RES-60289,2021-03-20,2020-10-23,148.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,Full Board,USA,1250,1,88.56,2,1458,3133.0,223.3,5.0
RES-60290,2021-03-20,2020-12-13,97.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive + EXC,UK,1250,1,88.56,1,1458,1894.45,198.89,4.8
RES-60291,2021-03-20,2021-01-27,52.0,5,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,GERMANY,1250,1,88.56,1,1458,1899.4,199.88,4.9
RES-60292,2021-03-20,2021-01-04,75.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive,MEXICO,1250,1,88.56,1,1458,1962.1,212.42,5.0
RES-60293,2021-03-20,2020-12-15,95.0,5,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board,UK,1250,2,88.56,2,1458,3945.5,214.55,4.9
RES-60294,2021-03-20,2021-01-15,64.0,5,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,UK,1250,1,88.56,1,1458,1923.55,204.71,5.0
RES-60295,2021-03-20,2020-12-21,89.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board + EXC,UK,1250,1,88.56,1,1458,1908.05,201.61,4.9
RES-60296,2021-03-20,2020-12-10,100.0,5,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,All Inclusive,UK,1250,2,88.56,4,1458,5552.0,187.6,4.9
RES-60297,2021-03-20,2021-02-03,45.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive + EXC,USA,1250,1,88.56,1,1458,1867.8,193.56,5.0
RES-60298,2021-03-20,2021-02-11,37.0,5,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,USA,1250,1,88.56,1,1458,1987.25,217.45,5.0
RES-60299,2021-03-20,2020-12-11,99.0,5,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,GERMANY,1250,2,88.56,4,1458,5808.4,200.42,4.6
RES-60300,2021-03-20,2021-01-03,76.0,5,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive + EXC,UK,1250,1,88.56,1,1458,2006.05,221.21,5.0
RES-60301,2021-03-20,2021-01-23,56.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2612,1,94.92,2,1688,3792.32,147.02,4.4
RES-60302,2021-03-20,2020-12-17,93.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,ITALY,2612,1,94.92,2,1688,3854.24,150.89,4.0
RES-60303,2021-03-20,2020-12-25,85.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2612,1,94.92,2,1688,3675.84,139.74,4.3
RES-60304,2021-03-20,2020-11-11,129.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,Full Board,USA,2612,1,94.92,2,1688,3802.72,147.67,4.2
RES-60305,2021-03-20,2020-09-30,171.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board,FRANCE,2612,1,94.92,2,1688,3795.36,147.21,4.2
RES-60306,2021-03-20,2021-02-08,40.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,MEXICO,2612,1,94.92,1,1688,2484.96,130.62,4.3
RES-60307,2021-03-20,2021-01-05,74.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,SPAIN,2612,1,94.92,2,1688,3655.36,138.46,4.2
RES-60308,2021-03-20,2021-02-03,45.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,Full Board,USA,2612,2,94.92,2,1688,5260.32,148.77,4.2
RES-60309,2021-03-20,2021-02-13,35.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board,USA,2612,1,94.92,1,1688,2579.6,142.45,4.4
RES-60310,2021-03-20,2020-12-06,104.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,USA,2612,1,94.92,1,1688,2674.4,154.3,4.1
RES-60311,2021-03-20,2021-02-12,36.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,SPAIN,2612,1,94.92,1,1688,2516.72,134.59,4.2
RES-60312,2021-03-20,2021-02-01,47.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,UK,2612,2,94.92,4,1688,7405.44,141.42,4.2
RES-60313,2021-03-20,2020-12-19,91.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Web,Full Board + EXC,USA,2612,1,94.92,1,1688,2609.04,146.13,4.2
RES-60314,2021-03-20,2021-02-22,26.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,SPAIN,2612,1,94.92,2,1688,3750.4,144.4,4.2
RES-60315,2021-03-20,2020-12-17,93.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board,USA,2612,1,94.92,2,1688,3691.84,140.74,4.2
RES-60316,2021-03-20,2020-12-02,108.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,GERMANY,1646,2,91.74,2,1416,6350.22,172.79,4.5
RES-60317,2021-03-20,2021-02-10,38.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,USA,1646,1,91.74,2,1416,4730.76,172.82,4.8
RES-60318,2021-03-20,2021-03-07,13.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,2,91.74,2,1416,6384.42,174.69,4.6
RES-60319,2021-03-20,2021-01-16,63.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,USA,1646,1,91.74,2,1416,4570.92,163.94,4.9
RES-60320,2021-03-20,2021-01-11,68.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,All Inclusive + EXC,UK,1646,1,91.74,1,1416,3259.53,182.17,4.6
RES-60321,2021-03-20,2021-01-14,65.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board,ITALY,1646,1,91.74,2,1416,5114.16,194.12,4.9
RES-60322,2021-03-20,2021-01-11,68.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,1,91.74,2,1416,4824.54,178.03,4.7
RES-60323,2021-03-20,2020-12-30,80.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board + EXC,USA,1646,1,91.74,2,1416,4908.96,182.72,4.8
RES-60324,2021-03-20,2021-01-24,55.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board + EXC,MEXICO,1646,1,91.74,2,1416,4463.46,168.85,4.8
RES-60325,2021-03-20,2020-12-15,95.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,SPAIN,1646,1,91.74,1,1416,3309.03,187.67,4.8
RES-60326,2021-03-20,2021-01-02,77.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,Full Board + EXC,USA,1646,1,91.74,1,1416,3193.83,174.87,4.6
RES-60327,2021-03-20,2021-01-06,73.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,USA,1646,1,91.74,1,1416,3298.41,186.49,4.6
RES-60328,2021-03-20,2020-11-19,121.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive,USA,1646,1,91.74,1,1416,3174.3,172.7,4.7
RES-60329,2021-03-20,2020-12-21,89.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,GERMANY,1646,1,91.74,2,1416,4526.82,161.49,4.8
RES-60330,2021-03-20,2020-11-21,119.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,All Inclusive + EXC,USA,1646,1,91.74,2,1416,5092.92,192.94,4.4
RES-60331,2021-03-20,2020-10-05,166.0,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive + EXC,SPAIN,1347,1,88.47,1,1253,6127.05,228.47,4.7
RES-60332,2021-03-20,2021-01-21,58.0,15,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board,CANADA,1347,1,88.47,1,1253,5725.05,201.67,4.8
RES-60333,2021-03-20,2021-01-19,60.0,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board,USA,1347,1,88.47,1,1253,6390.3,246.02,4.8
RES-60334,2021-03-20,2020-11-18,122.0,15,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board,USA,1347,1,88.47,2,1253,9161.7,215.39,4.7
RES-60335,2021-03-20,2021-02-01,47.0,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,1,88.47,1,1253,6157.2,230.48,4.9
RES-60336,2021-03-20,2020-12-17,93.0,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,SPAIN,1347,1,88.47,1,1253,6148.2,229.88,4.9
RES-60337,2021-03-20,2020-12-23,87.0,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board,UK,1347,1,88.47,1,1253,5866.8,211.12,4.7
RES-60338,2021-03-20,2021-01-11,68.0,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive + EXC,USA,1347,1,88.47,1,1253,5910.0,214.0,4.6
RES-60339,2021-03-20,2021-02-18,30.0,15,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board,FRANCE,1347,1,88.47,1,1253,5880.0,212.0,4.7
RES-60340,2021-03-20,2020-12-31,79.0,15,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,Full Board + EXC,USA,1347,1,88.47,2,1253,9695.1,233.17,4.9
RES-60341,2021-03-20,2020-12-26,84.0,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board,USA,1347,1,88.47,2,1253,9504.9,226.83,4.9
RES-60342,2021-03-20,2020-12-13,97.0,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive + EXC,UK,1347,1,88.47,2,1253,9855.0,238.5,4.8
RES-60343,2021-03-20,2021-02-19,29.0,15,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board,SPAIN,1347,1,88.47,2,1253,9137.4,214.58,4.9
RES-60344,2021-03-20,2021-01-20,59.0,15,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board,GERMANY,1347,1,88.47,1,1253,6136.95,229.13,4.7
RES-60345,2021-03-20,2021-01-11,68.0,15,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive,ITALY,1347,1,88.47,1,1253,6235.05,235.67,5.0
RES-60346,2021-03-20,2020-10-23,148.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,MEXICO,2732,1,81.78,2,1500,3416.8,123.55,4.4
RES-60347,2021-03-20,2020-12-23,87.0,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board + EXC,GERMANY,2732,1,81.78,1,1500,2518.72,134.84,4.4
RES-60348,2021-03-20,2021-01-02,77.0,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,CANADA,2732,1,81.78,2,1500,3459.84,126.24,4.3
RES-60349,2021-03-20,2021-03-10,10.0,8,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,Full Board,CANADA,2732,1,81.78,2,1500,3730.88,143.18,4.2
RES-60350,2021-03-20,2021-01-22,57.0,8,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,Full Board,UNKNOWN,2732,1,81.78,2,1500,3516.0,129.75,4.2
RES-60351,2021-03-20,2021-02-27,21.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,USA,2732,2,81.78,2,1500,5089.92,138.12,4.3
RES-60352,2021-03-20,2021-01-07,72.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,USA,2732,1,81.78,2,1500,3345.28,119.08,4.1
RES-60353,2021-03-20,2021-03-15,5.0,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,UK,2732,1,81.78,2,1500,3572.32,133.27,4.2
RES-60354,2021-03-20,2020-11-23,117.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,SPAIN,2732,1,81.78,2,1500,3424.0,124.0,4.2
RES-60355,2021-03-20,2020-12-13,97.0,8,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,All Inclusive + EXC,SPAIN,2732,1,81.78,1,1500,2421.76,122.72,4.2
RES-60356,2021-03-20,2020-10-03,168.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive + EXC,USA,2732,1,81.78,2,1500,3503.04,128.94,4.4
RES-60357,2021-03-20,2021-03-15,5.0,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board,FRANCE,2732,1,81.78,2,1500,3580.16,133.76,4.2
RES-60358,2021-03-20,2021-01-18,61.0,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,UK,2732,1,81.78,1,1500,2475.76,129.47,4.3
RES-60359,2021-03-20,2021-01-15,64.0,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive + EXC,USA,2732,1,81.78,1,1500,2561.12,140.14,4.4
RES-60360,2021-03-20,2020-12-05,105.0,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,All Inclusive,USA,2732,1,81.78,2,1500,3517.12,129.82,4.3
RES-60361,2021-03-21,2021-01-05,75.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,FRANCE,2626,2,91.36,4,2138,5125.0,166.25,4.3
RES-60362,2021-03-21,2020-12-15,96.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive,UK,2626,1,91.36,1,2138,1670.2,168.85,4.5
RES-60363,2021-03-21,2020-12-24,87.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,UK,2626,1,91.36,1,2138,1725.1,165.02,4.5
RES-60364,2021-03-21,2021-01-21,59.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board,USA,2626,1,91.36,2,2138,2562.2,166.22,4.5
RES-60365,2021-03-21,2020-11-18,123.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive,ITALY,2626,1,91.36,2,2138,2599.1,169.91,4.2
RES-60366,2021-03-21,2021-01-31,49.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,USA,2626,2,91.36,4,2138,5087.8,164.39,4.6
RES-60367,2021-03-21,2021-01-30,50.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,CANADA,2626,1,91.36,2,2138,2636.2,173.62,4.3
RES-60368,2021-03-21,2021-02-10,39.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board,USA,2626,1,91.36,2,2138,2519.0,161.9,4.3
RES-60369,2021-03-21,2020-12-26,85.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,UNKNOWN,2626,1,91.36,2,2138,2498.5,159.85,4.6
RES-60370,2021-03-21,2020-11-22,119.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,Full Board + EXC,SPAIN,2626,1,91.36,2,2138,2580.6,168.06,4.5
RES-60371,2021-03-21,2020-12-16,95.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,MEXICO,2626,2,91.36,2,2138,3453.8,165.38,4.6
RES-60372,2021-03-21,2021-02-07,42.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,UK,2626,1,91.36,1,2138,1681.75,156.35,4.7
RES-60373,2021-03-21,2020-12-22,89.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,Full Board + EXC,USA,2626,1,91.36,1,2138,1692.1,158.42,4.6
RES-60374,2021-03-21,2020-11-18,123.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board + EXC,MEXICO,2626,2,91.36,2,2138,3584.7,178.47,4.4
RES-60375,2021-03-21,2020-12-12,99.0,5,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,Full Board,USA,2626,1,91.36,1,2138,1759.7,171.94,4.4
RES-60376,2021-03-21,2020-12-13,98.0,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,Full Board + EXC,USA,2805,1,88.8,2,2350,2830.0,193.0,4.6
RES-60377,2021-03-21,2021-01-28,52.0,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,Web,All Inclusive,MEXICO,2805,1,88.8,1,2350,1896.0,199.2,4.9
RES-60378,2021-03-21,2021-01-20,60.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,USA,2805,2,88.8,2,2350,3811.8,168.85,4.8
RES-60379,2021-03-21,2020-12-29,82.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive + EXC,GERMANY,2805,1,88.8,1,2350,1810.8,182.16,4.8
RES-60380,2021-03-21,2020-11-30,111.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,USA,2805,1,88.8,1,2350,1897.95,199.59,4.6
RES-60381,2021-03-21,2020-12-08,103.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board + EXC,USA,2805,1,88.8,2,2350,2899.6,199.96,4.9
RES-60382,2021-03-21,2021-01-24,56.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,ITALY,2805,1,88.8,2,2350,2785.4,188.54,5.0
RES-60383,2021-03-21,2020-11-28,113.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board,USA,2805,1,88.8,1,2350,1862.45,192.49,4.8
RES-60384,2021-03-21,2021-01-13,67.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,GERMANY,2805,1,88.8,2,2350,2812.0,191.2,5.0
RES-60385,2021-03-21,2021-01-07,73.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,USA,2805,1,88.8,2,2350,2939.0,203.9,4.8
RES-60386,2021-03-21,2021-01-30,50.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive + EXC,USA,2805,1,88.8,3,2350,3640.95,182.73,4.9
RES-60387,2021-03-21,2020-12-25,86.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,Full Board,USA,2805,2,88.8,2,2350,3847.8,204.78,4.8
RES-60388,2021-03-21,2021-01-13,67.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board,GERMANY,2805,1,88.8,3,2350,3729.3,188.62,5.0
RES-60389,2021-03-21,2020-11-24,117.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,UK,2805,1,88.8,2,2350,2820.6,192.06,4.6
RES-60390,2021-03-21,2020-11-25,116.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,ITALY,2805,1,88.8,1,2350,1814.35,182.87,4.8
RES-60391,2021-03-21,2020-10-03,169.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,USA,1643,1,100.0,2,1388,3563.52,132.72,4.3
RES-60392,2021-03-21,2020-12-11,100.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,SPAIN,1643,2,100.0,2,1388,5381.44,156.34,4.4
RES-60393,2021-03-21,2020-12-19,92.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,USA,1643,1,100.0,1,1388,2649.84,151.23,4.8
RES-60394,2021-03-21,2021-02-10,39.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,USA,1643,1,100.0,1,1388,2612.72,146.59,4.3
RES-60395,2021-03-21,2020-12-02,109.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,USA,1643,2,100.0,6,1388,9576.48,139.51,4.9
RES-60396,2021-03-21,2020-12-27,84.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,SPAIN,1643,1,100.0,2,1388,3735.84,143.49,4.7
RES-60397,2021-03-21,2021-01-02,78.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,100.0,1,1388,2617.2,147.15,4.3
RES-60398,2021-03-21,2020-12-21,90.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive + EXC,ITALY,1643,1,100.0,2,1388,3868.64,151.79,4.5
RES-60399,2021-03-21,2020-12-25,86.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,MEXICO,1643,2,100.0,2,1388,5153.44,142.09,4.3
RES-60400,2021-03-21,2020-12-28,83.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive + EXC,GERMANY,1643,2,100.0,2,1388,5245.76,147.86,4.2
RES-60401,2021-03-21,2021-02-10,39.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive + EXC,GERMANY,1643,1,100.0,1,1388,2447.6,125.95,4.2
RES-60402,2021-03-21,2020-12-29,82.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,UK,1643,2,100.0,4,1388,8022.72,168.85,4.6
RES-60403,2021-03-21,2020-12-04,107.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,UK,1643,1,100.0,1,1388,2543.6,137.95,4.5
RES-60404,2021-03-21,2020-12-03,108.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,GERMANY,1643,1,100.0,2,1388,3919.52,154.97,4.2
RES-60405,2021-03-21,2021-01-26,54.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,100.0,2,1388,3527.84,130.49,4.7
RES-60406,2021-03-21,2020-11-26,115.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive + EXC,SPAIN,1250,1,99.31,2,1458,2413.52,211.69,5.0
RES-60407,2021-03-21,2020-11-26,115.0,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,SPAIN,1250,2,99.31,4,1458,4894.88,215.93,5.0
RES-60408,2021-03-21,2021-02-20,29.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,99.31,2,1458,2215.52,186.94,5.0
RES-60409,2021-03-21,2020-11-12,129.0,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive + EXC,MEXICO,1250,1,99.31,1,1458,1562.56,210.64,5.0
RES-60410,2021-03-21,2021-01-13,67.0,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,GERMANY,1250,1,99.31,2,1458,2363.28,205.41,4.9
RES-60411,2021-03-21,2021-01-24,56.0,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,USA,1250,2,99.31,4,1458,4483.36,190.21,4.8
RES-60412,2021-03-21,2021-01-08,72.0,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board + EXC,USA,1250,1,99.31,2,1458,2388.72,208.59,5.0
RES-60413,2021-03-21,2021-03-09,12.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,99.31,2,1458,2312.64,199.08,5.0
